"","uuid","question.name","issue","feedback","action","old.value","new.value"
"1982","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","explosive_effects_other","other response, may need recording","","change","pRsZAWxRWDSdAMZevduUUTCYyfBgIqZnLsGTBvnTgUotlWLjiyUxVJczr kIDViGFGqsaB",""
"1983","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","barriers_accessing_gbv_serv_other","other response, may need recording","","change","XyzZebaWcqhBErVscKlKnoXfypElbEZaAAKGWywNKJxjlEZPvij  yWPxgavCcukZXjv",""
"1984","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","why_women_move_freely_other","other response, may need recording","","change","ZqqfWGjfEBz drnWTXAsowzhhkHNCAqSSyFgmctoGkPxtpsGTNCcdGVXatsLbsnAyqhRspm UBXp",""
"1985","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","occupancy_arragement_other","other response, may need recording","","change","fpzZvEAfSEnbZiFSmoEuhtYfFLlSuaExkT",""
"1986","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","disp_prepetrators_other","other response, may need recording","","change","FHLTC",""
"1987","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","hh_problems_other","other response, may need recording","","change","SGRhWjbclCR",""
"1988","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","dropout_reason_other","other response, may need recording","","change","iDeRNtRdSApzJ EEyXGmvZTNVGCBATzGQELTjk",""
"1989","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","educ_barr_boys_other","other response, may need recording","","change","zCkYBkaUTcqDOilUyuEJAsFKBDHFMrphi jUixzUDZvCtjlKiEoZVXKdfupge yWTHzpINuwujGwNYXqbuvjLnVuocXTnMN",""
"1990","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","educ_barr_girls_other","other response, may need recording","","change","oc rQZPVgeHdeZiXn",""
"1991","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","educ_support_other","other response, may need recording","","change","Obs",""
"1992","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","school_transport_other","other response, may need recording","","change","JabUZmT OLUxV BhfL ldnQOPmLWXUNKefxkaOLRecOhxnHxyPQrAhFYQrXsjOfqoELNfjIXGMPSOJjiIi",""
"1993","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","wash_drinkingwatersource_other","other response, may need recording","","change","bvyMwVUlPFe",""
"1994","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","water_type_access_probl_other","other response, may need recording","","change","dvJVlwyiQkBrdYZuvPSyygXDJoaJNmeCf BIStIgZAIO",""
"1995","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","adopt_lack_water_other","other response, may need recording","","change","WkXfoQxciYirYwhkqmujpeq BJMHPEtEiXaQbKMEOhniADOoCXoZxDKnBOseJEtxsiFTeyJIIl",""
"1996","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","sanitation_facility_other","other response, may need recording","","change","FbazavJEdZHVLNKLbmcWeljWrA",""
"1997","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","sanitation_problems_other","other response, may need recording","","change","DFFBCQTYsPKZobLomGZdwGtToiBvHQhWlUsMlqCdQUW FFUqlqDIYCXaJFzvuUIhNIAVgBTGmSkDowMIhGXNj Sf",""
"1998","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","adopt_sanitation_issues_other","other response, may need recording","","change","gWPDG nsrQbGyHGXizRJpUkZJkmVmNtSR",""
"1999","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","adopt_hygiene_issues_other","other response, may need recording","","change","d IOUUsSVvdJfIw",""
"2000","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","menstrual_problems_other","other response, may need recording","","change","XPHDKKUdVsaziDmrKWyc",""
"2001","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","shelter_type_other","other response, may need recording","","change","QnxRcNpDoVKVxg DKIWXesnZKpMgbHkiRCxjs qXahZoj",""
"2002","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","shelter_issues_other","other response, may need recording","","change","Lg MKbkZFErwWtMNmDaw SobSUaCrwXGwNxFnmPUAezYDfoAukTdQbOKZMRXuMWMtICbNaMUadkVxGGamogKEenNuS CMhKdLlBK",""
"2003","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","shelter_support_other","other response, may need recording","","change","KBM y yBHlnrwCnEUqmVoDouONfrbpAEjKrlXWGV UEaqNMuyidWJInmZdBLDslmqQScHUFfn",""
"2004","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","nfi_needs_other","other response, may need recording","","change","DahSsQahLCyqhZCDrBsolcAYTmWAUDYxHPIeGwtMuuJoXuTMZcgmBVLA",""
"2005","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","health_unmet_need_type_other","other response, may need recording","","change","NVbNIgdFDHVHrDwBMuiMUmEbzLxpZvYtXHmuXlEBqEaCntxVFSCQjjO",""
"2006","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","seek_healthcare_other","other response, may need recording","","change","kLVMsx ogzwiVOWqUSksJZrncYsNuM",""
"2007","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","unmet_healthcare_other","other response, may need recording","","change","OAEBydpiuYIKPFphTpVatFcNykzYMEqnlgaFJZrXyLwNwetGuauxvGESpNVIyMNXSlmTmReAjbMUVPICYT",""
"2008","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","health_barriers_other","other response, may need recording","","change","IliWYspdYPMjdJXxFbngYJzEznT",""
"2009","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","health_transport_other","other response, may need recording","","change","FvYWBryGD WkOxNhitgCpKYxWFs nLnknvFsjokhvOBDmtPAeVYBYrfzAzNdRlxWGyeubGceKJ",""
"2010","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","non_vacinated_children_other","other response, may need recording","","change","GlIezsxBKyljJ",""
"2011","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","deliver_location_other","other response, may need recording","","change","BzuEoJkTZDeBkulqYeJugKHT",""
"2012","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","delivery_assist_other","other response, may need recording","","change","pmcASkLolYIzdDOiFqBATZFCVVNHlhSeiVBQvkfRLuXncnwNofcigBzhjOhelnKAJWNhATv",""
"2013","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","reason_not_delivering_facility_other","other response, may need recording","","change","iFcDvEKLO",""
"2014","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","health_support_other","other response, may need recording","","change","wyOkLHdgqkNCEXIxcTvlNCoWRDjjkLjDNkwnHFAdBdjqHdAcosSCuTZfNfkkwXaqdKjCqhznBRPNunwfaGd",""
"2015","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","mobile_services_other","other response, may need recording","","change","TSpIbfNFiPaCDNPldVNObf HinSdVbC",""
"2016","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","infant_foods_other","other response, may need recording","","change","YRnssVC",""
"2017","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","reason_livestock_decr_other","other response, may need recording","","change","lV",""
"2018","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","market_physical_barrirs_other","other response, may need recording","","change","ByRWNfPWFRvTOLXpyVnPPdGfweVljXAPyuQjl",""
"2019","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","market_financial_barriers_other","other response, may need recording","","change","hIqrMyDxVFgQGHOFomdGFTcdmsK",""
"2020","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","not_satisfied_aid_other","other response, may need recording","","change","WGDAJVrOqhLTnWWsBxyXQjGuDqvyNpflwKprBLfYHfYK",""
"2021","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","why_not_satisfied_aid_workers_other","other response, may need recording","","change","sWeNIMNnMBSWLOrjTmoNjZeAfAnYchO hMAAXpUclUobNujqVSTpKCJhzdH vJzOCLEiGNxCjIgKrnODzHplJKZiugRqhN",""
"2022","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","aid_access_barriers_other","other response, may need recording","","change","LSBguIYQfF HjconZZmVoHffeIKqCKqsXkCGPSmGiVFMLiyEQFnoncUpyKnGhzfjQsEjaDRHAZsZbZLByCvzROuHnbX",""
"2023","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","denail_case_other","other response, may need recording","","change","f UWByIxgaeeSinwzAvMNuzxAsuwhedSvkdqZMZHLKnADonhgGfKhWZsFlSKDKFKvySFeOj",""
"2024","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","hh_priority_needs_other","other response, may need recording","","change","wnFZVZDNDUluuksuGWBtYptcwlAaXvvRQIG WiOfstcRHHWaZbXcSXlPRfaKnwivSGAXYBzsbQLuDByNotXHEIIJtv",""
"2025","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","prefer_type_assistance_other","other response, may need recording","","change","PBmEBRSnQQeCYyM UXaBiQoEKXhMq",""
"2026","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","not_influence_other","other response, may need recording","","change","aVpzLRZafGhKOGgYBQMBKD",""
"2027","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","hh_aid_info_other","other response, may need recording","","change","YpBXKBKeNOTIUwLPHhNGBwGyCeoLf MIuzmBjVWnYS",""
"2028","197dbefc-69b4-454a41-ada8a7-f8c39d54e72a","trusted_information_other","other response, may need recording","","change","AWyKIsNqvdupGXWXdurnlUHAxvNoem weMpsAGmwtvcMtKVtEVzaqiyhNFPotdCKCGIUJyffya MgWNmakZFIoTFcEjqbRQ",""
"2029","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","settlement_other","other response, may need recording","","change","qOrIILBTKyRmXsJVRFRfGiWhHEfjEaGaFetJBDMuy",""
"2030","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","primary_income_source_other","other response, may need recording","","change","xACqQntfggkKnSMdnoS mMlMNoj",""
"2031","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","secondary_income_sources_other","other response, may need recording","","change","uiSaTtvKvucxSHNyJYPkMYONNUXwgxBreVZwUUgMH fOhokPJLoIRnsPqPdHPvSK",""
"2032","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","hh_item_exp_other","other response, may need recording","","change","GbhTcvzWMmOsNFOfxpFGOLzhPzIZtfTnshKJbnzDMCCNJkAaetIraDOimrEoyscAE",""
"2033","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","lower_income_reason_other","other response, may need recording","","change","PuOlOMtHhOgvQpfb",""
"2034","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","lower_income_challanges_other","other response, may need recording","","change","wbictXPizCyeJSHrNXhujEuaNbEJCbVvcLMIAjvCKCEesPgigohYBg laCZ",""
"2035","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","country_origin_other","other response, may need recording","","change","WdEVQlfCyRDekATSKwlRIcPYNSvZUqdioMYjHrniaxDrsKSi  tYZffwGiMRr",""
"2036","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","recent_dsip_factors_other","other response, may need recording","","change","zWCkFdSJtRkNyTqEitHKHzCYjSiYHlnyCWHsNN",""
"2037","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","hh_dsip_needs_other","other response, may need recording","","change","nXjcmYU",""
"2038","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","boys_security_concerns_other","other response, may need recording","","change","tmQE",""
"2039","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","girls_security_concerns_other","other response, may need recording","","change","rfdwopRogVOZSAOThgrplqCMRONUgIQJOWVCqFmTCOquRUdneMpwcgXxjAFjjNkSpGkOUKEnYKHzKmGkmLDHfhZj",""
"2040","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","women_security_concerns_other","other response, may need recording","","change","dPlwzibPcgEJjgxucsBmkvllwVKWdKMceohuySHykGruDubvOxzVDEPFKBdknJFjjjLJOzPrNKaQpNe",""
"2041","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","men_security_concerns_other","other response, may need recording","","change","aDkrrtriPdURpmudTSgAqzfmlWxFkjKanoArgbBIVrtRHwUyesRAbFjBZmXKmWzSVeWnpnSsnIJDwMqx",""
"2042","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","reasons_non_residing_children_other","other response, may need recording","","change","IlHPZpSMYHNhGitedrcPBSiyorWXQrcPrFeJaekCNVmXoNwouNtsihzGGmYYSLWBOvHZeziodjAkDhzEWRIZFILUxJC",""
"2043","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","child_empolment_act_other","other response, may need recording","","change","oHQYeryUED lKFbejt dNTFlcwBlZWAidZtUURgabVdAGAzdMrZIkeCXaFMnTYSygq",""
"2044","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","explosive_effects_other","other response, may need recording","","change","nzSBViJnjcSApwz",""
"2045","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","barriers_accessing_gbv_serv_other","other response, may need recording","","change","EJ jobbFekaiFksMIFtCiTFDrz aXzwwrSumgglLvtpKhnCPUTRKjeYEyYOxApZK",""
"2046","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","why_women_move_freely_other","other response, may need recording","","change","ibueCgiZGZuWIlhJpeENpkFvVTTkrN",""
"2047","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","occupancy_arragement_other","other response, may need recording","","change","nkAglgBFsUPRqRDGKk tHNPTtieYoqroq",""
"2048","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","disp_prepetrators_other","other response, may need recording","","change","EaqdfglYIgHaPlZICor OkyvlhBtmmVbPzcEvY",""
"2049","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","dropout_reason_other","other response, may need recording","","change","jPiZJUxbfd",""
"2050","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","educ_barr_boys_other","other response, may need recording","","change","fgzrsIEmgKGDbjaOpEolXYOIzvAxseQaTWymzLXtsVrz",""
"2051","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","educ_barr_girls_other","other response, may need recording","","change","VmnfkEVX",""
"2052","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","educ_support_other","other response, may need recording","","change","rraFtajaAAGeDuVeYxaqMlCJQbtoXZvjFAAnme YeTZMOXTwYEhZYdBtMsqtrpndQ",""
"2053","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","school_transport_other","other response, may need recording","","change","lmZounDekjhkqwOpylHWxXArhSvQmbfonSkvsfGTMhv rDrjSbzDW",""
"2054","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","wash_drinkingwatersource_other","other response, may need recording","","change","SJUgWASoKXzxFCsNlmzOwZuwdLaaXtwhSGTybeNzmXhcmWJjYNFpQECeJMcILHRofLJvIHZxDwfpoPszGfrxEOMSUW",""
"2055","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","water_type_access_probl_other","other response, may need recording","","change","gngyuACsuzAiVqOlBixMRNBpkqmAtTZSMZvXkZGBcKwMx PdFtQSDRmKqiaAaHqGKSVLu UutLAe",""
"2056","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","adopt_lack_water_other","other response, may need recording","","change","kxlmqxvhtQSPiMaxd ieJCYmUNibxOlPHRFvgcmsOPwaSu",""
"2057","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","sanitation_facility_other","other response, may need recording","","change","qjzsrHygZYQqdmhbtlMRzZyuZNMPeghlOaHdPLIZAfHjChVkZRGigfyUZEROcJyhqkQYBTqLJg",""
"2058","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","sanitation_problems_other","other response, may need recording","","change","TENJhrYRKh  ulQQCHFfrSOxyLnjkKJNLPtWExqhBpYNvTjdwoXhQmoQeZUiwKH",""
"2059","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","adopt_sanitation_issues_other","other response, may need recording","","change","XELgWCzaIht nXKzDqWqrqzarzayytqYVpiIFfGbgsRFIggjKvyl xYLYaHmOfHEWimIaZxYqgPSkTplTZojNCxz",""
"2060","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","adopt_hygiene_issues_other","other response, may need recording","","change","CqtoUFVKVCHboZGrwH",""
"2061","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","menstrual_problems_other","other response, may need recording","","change","HvmbDldxOSOIXtUMNmZlFuTtJQZLwQmbrHSWFjpbnpgiTEonKjfnrDexQxksb",""
"2062","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","shelter_type_other","other response, may need recording","","change","tWbaQNfvJERzRQGzmNREPprKS IgNxcrDHbObpLsVniNrXOW",""
"2063","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","shelter_issues_other","other response, may need recording","","change","cfyIaVzYtLhqvqClMHdNJxdggmdhhkwOIEOuPu Fr rXrJptaYgrAqTjNRhm TfBY qrpRzoccyLcVSmemqOaUJMChUExhUpwrz",""
"2064","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","shelter_support_other","other response, may need recording","","change","uNonOoFPvciFSnPGXzZOrTEnBepeULaroHGTKQNJ AwlCATfaNzQ PfzHFKzrlrGqZsOKoFdYaUmJDExEsC",""
"2065","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","nfi_needs_other","other response, may need recording","","change","uDrfoPfxOVZPWgCXlpM",""
"2066","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","health_unmet_need_type_other","other response, may need recording","","change","JJEnoCxQfytBKxEjTogxgfLXZHFZ rlHiuvU",""
"2067","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","seek_healthcare_other","other response, may need recording","","change","RyGnoYAlyTGoyyPSaMPfS",""
"2068","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","unmet_healthcare_other","other response, may need recording","","change","OqQFIMzyplBioFCafNUmWpLHTWVkunhJqPSKTZDbYh",""
"2069","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","health_barriers_other","other response, may need recording","","change","YdGiJKQNvnSrDryKLZDSEatcD",""
"2070","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","health_transport_other","other response, may need recording","","change","MlRV",""
"2071","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","non_vacinated_children_other","other response, may need recording","","change","bfsoomX AHpMSmtcDEPAKzCuwx RIF tzZVVOtqYwDJOKvfvUPWKpevCBjUraMjvCl",""
"2072","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","deliver_location_other","other response, may need recording","","change","YZkeyOpZUqTKMiqgUBkdqjKmgDQQRXEOdeDEEUlagyEH vKyQuZoItXiysVp",""
"2073","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","delivery_assist_other","other response, may need recording","","change","qmkMW HDbQrxSiRUKacVMNcKxZLCShsmbKstPCnONcyweqTwgvqtwTErlkVpnAylKyQfoVvLRWptTThUssyEtWBcrF",""
"2074","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","reason_not_delivering_facility_other","other response, may need recording","","change","BU kxjbjrtRHEOYxOVm",""
"2075","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","health_support_other","other response, may need recording","","change","sYpPRbGHDnJuHcJAaEEijVVjlYldL RVwtSsKQncTQElMjakEKJYoPTLWaBaBFHfsgvaTDPJfvZPrlN qcO",""
"2076","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","mobile_services_other","other response, may need recording","","change","WmOEraslGwKAPzxqqNPt lxEMnKshvHTcLNIQS",""
"2077","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","infant_foods_other","other response, may need recording","","change","nMaOTyzBhrYsWaRAhUEVHmkDWXbnFlsmjPuUnTw BAPduqmhBheorYcKPlWMwIXaPkLXzBOkXA",""
"2078","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","reason_livestock_decr_other","other response, may need recording","","change","cdIkyCJzU TooisKcqpYnjegSsZAOzZAuhqKgDadsONzhXqgQ pJjPnLyacMhjiBaSSRlsvlAaFlYzDW",""
"2079","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","market_physical_barrirs_other","other response, may need recording","","change","tqKZuBloNgMTLrazLSrVcPHIluNRPUvSOgxDZZYKRDsSSZDRvfSSa TomzgcpuAPSaChhPVAf",""
"2080","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","market_financial_barriers_other","other response, may need recording","","change","EnvVoTNhfNgkOCwgP pXMXfNEwmyeUcVHeDu bRMcMlvonvLMLOsGAamO IYiGNU",""
"2081","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","not_satisfied_aid_other","other response, may need recording","","change","FvogGZXm lZUoiMMUBHiimpTrle",""
"2082","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","why_not_satisfied_aid_workers_other","other response, may need recording","","change","TYhtqJVxdGsPBECUDLsRTwvoWCsCfHRBRydYiZjmvg ap",""
"2083","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","aid_access_barriers_other","other response, may need recording","","change","UYHTKLgvHVsyCQpkhyhTcmYflWLBaBTeGdEXglKgBAVZhDZIyWHInXoBsZpfwdZrGAl",""
"2084","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","denail_case_other","other response, may need recording","","change","ZESRlwuUwpiJzrIdhbAGzOEXFzyCBuBwSifWfFBcEXmNoyEQaTuwcTBctinMKKQjVSJrOFTMTSF yJEiL",""
"2085","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","hh_priority_needs_other","other response, may need recording","","change","jlMYFezRITnzcL",""
"2086","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","prefer_type_assistance_other","other response, may need recording","","change","TDVHoTYZonBNXiiAlivdwwBnGZXfFSfAtrjKHDAarECnqgcidIl",""
"2087","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","not_influence_other","other response, may need recording","","change","HToUqyNGlwnqNJsGGVnKHVkaRgpKGFLtOZUnWCURMTRYzST kreHMwUgnnCwYPmgbuFMcAUeHEPBvWMTuyXLbjU",""
"2088","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","hh_aid_info_other","other response, may need recording","","change","JKfkNAsFKXVWqClyymkzoBPaJYxqTKUQBZpBZqFvsAxE hcdCkqfruoRjgdWehCBfNhVpURyk",""
"2089","60e294fd-63fd-47464e-b0bdb8-9162c4e83af7","trusted_information_other","other response, may need recording","","change","PifwOpJeRITXrIESNbGYrdoxlhnzNpfggkWEWBXaRyhEyRngQdGDusdQhfFdL LKqCnJvDyEeEhYCoAAhMceZFHDmXKetjn Ui",""
"2090","f3a9dcb2-215a-454a4b-828988-c40568dfa123","settlement_other","other response, may need recording","","change","ibFIQL yRCYDyhHQef",""
"2091","f3a9dcb2-215a-454a4b-828988-c40568dfa123","primary_income_source_other","other response, may need recording","","change","VQistwpJFrmpAauZjYh",""
"2092","f3a9dcb2-215a-454a4b-828988-c40568dfa123","secondary_income_sources_other","other response, may need recording","","change","aYF vAMTwex",""
"2093","f3a9dcb2-215a-454a4b-828988-c40568dfa123","hh_item_exp_other","other response, may need recording","","change","Rhcwd OAVxrZmAZuXsTMNpMNfWRLxVLsDoVDyZbzdjPtyyyoOInvAkrginTOicXZhNIAgYGlQCQZ xLqobnPu",""
